datapath,in_port,eth_src,eth_dst,ip_src,ip_dst,protocol,tcp_src,tcp_dst,packet_count,byte_count,duration_sec,duration_nsec,class_label
10,0,,,,,0,0,0,1124,125412,16029,358000000,1
1,0,,,,,0,0,0,2051,219602,16029,479000000,1
3,0,,,,,0,0,0,1065,118052,16029,460000000,1
2,0,,,,,0,0,0,1915,214110,16029,473000000,1
9,0,,,,,0,0,0,1030,112436,16029,376000000,1
5,0,,,,,0,0,0,1146,130062,16029,434000000,1
7,0,,,,,0,0,0,1148,130254,16029,406000000,1
1,0,,,,,0,0,0,2051,219602,16039,484000000,1
9,0,,,,,0,0,0,1030,112436,16039,380000000,1
2,0,,,,,0,0,0,1915,214110,16039,477000000,1
10,0,,,,,0,0,0,1124,125412,16039,363000000,1
5,0,,,,,0,0,0,1146,130062,16039,440000000,1
7,0,,,,,0,0,0,1149,130324,16039,411000000,1
3,0,,,,,0,0,0,1066,118122,16039,468000000,1
3,0,,,,,0,0,0,1066,118122,16049,468000000,1
1,0,,,,,0,0,0,2051,219602,16049,488000000,1
5,0,,,,,0,0,0,1146,130062,16049,443000000,1
9,0,,,,,0,0,0,1030,112436,16049,384000000,1
2,0,,,,,0,0,0,1915,214110,16049,480000000,1
10,0,,,,,0,0,0,1124,125412,16049,369000000,1
7,0,,,,,0,0,0,1149,130324,16049,415000000,1
3,0,,,,,0,0,0,1066,118122,16059,472000000,1
1,0,,,,,0,0,0,2051,219602,16059,493000000,1
7,0,,,,,0,0,0,1149,130324,16059,419000000,1
5,0,,,,,0,0,0,1146,130062,16059,448000000,1
2,0,,,,,0,0,0,1915,214110,16059,485000000,1
9,0,,,,,0,0,0,1030,112436,16059,389000000,1
10,0,,,,,0,0,0,1124,125412,16059,374000000,1
3,0,,,,,0,0,0,1066,118122,16069,479000000,1
1,0,,,,,0,0,0,2051,219602,16069,499000000,1
5,0,,,,,0,0,0,1146,130062,16069,454000000,1
9,0,,,,,0,0,0,1030,112436,16069,395000000,1
2,0,,,,,0,0,0,1915,214110,16069,492000000,1
7,0,,,,,0,0,0,1149,130324,16069,426000000,1
10,0,,,,,0,0,0,1124,125412,16069,380000000,1
1,0,,,,,0,0,0,2051,219602,16079,503000000,1
10,0,,,,,0,0,0,1124,125412,16079,381000000,1
2,0,,,,,0,0,0,1915,214110,16079,496000000,1
5,0,,,,,0,0,0,1146,130062,16079,458000000,1
7,0,,,,,0,0,0,1149,130324,16079,430000000,1
3,0,,,,,0,0,0,1066,118122,16079,483000000,1
9,0,,,,,0,0,0,1030,112436,16079,400000000,1
1,0,,,,,0,0,0,2051,219602,16089,508000000,1
3,0,,,,,0,0,0,1066,118122,16089,488000000,1
10,0,,,,,0,0,0,1124,125412,16089,387000000,1
2,0,,,,,0,0,0,1915,214110,16089,501000000,1
9,0,,,,,0,0,0,1030,112436,16089,405000000,1
7,0,,,,,0,0,0,1149,130324,16089,435000000,1
5,0,,,,,0,0,0,1146,130062,16089,463000000,1
1,0,,,,,0,0,0,2051,219602,16099,511000000,1
2,0,,,,,0,0,0,1915,214110,16099,503000000,1
3,0,,,,,0,0,0,1066,118122,16099,491000000,1
9,0,,,,,0,0,0,1030,112436,16099,407000000,1
5,0,,,,,0,0,0,1146,130062,16099,466000000,1
10,0,,,,,0,0,0,1124,125412,16099,392000000,1
7,0,,,,,0,0,0,1149,130324,16099,437000000,1
9,0,,,,,0,0,0,1030,112436,16109,413000000,1
5,0,,,,,0,0,0,1146,130062,16109,474000000,1
2,0,,,,,0,0,0,1915,214110,16109,511000000,1
7,0,,,,,0,0,0,1149,130324,16109,445000000,1
10,0,,,,,0,0,0,1124,125412,16109,400000000,1
1,0,,,,,0,0,0,2051,219602,16109,522000000,1
3,0,,,,,0,0,0,1066,118122,16109,501000000,1
1,0,,,,,0,0,0,2051,219602,16119,527000000,1
3,0,,,,,0,0,0,1066,118122,16119,508000000,1
10,0,,,,,0,0,0,1124,125412,16119,406000000,1
7,0,,,,,0,0,0,1149,130324,16119,453000000,1
2,0,,,,,0,0,0,1915,214110,16119,520000000,1
9,0,,,,,0,0,0,1030,112436,16119,423000000,1
5,0,,,,,0,0,0,1146,130062,16119,481000000,1
3,0,,,,,0,0,0,1066,118122,16129,514000000,1
1,0,,,,,0,0,0,2051,219602,16129,534000000,1
5,0,,,,,0,0,0,1146,130062,16129,489000000,1
9,0,,,,,0,0,0,1030,112436,16129,431000000,1
7,0,,,,,0,0,0,1149,130324,16129,461000000,1
2,0,,,,,0,0,0,1915,214110,16129,527000000,1
10,0,,,,,0,0,0,1124,125412,16129,415000000,1
1,0,,,,,0,0,0,2051,219602,16139,539000000,1
7,0,,,,,0,0,0,1149,130324,16139,465000000,1
5,0,,,,,0,0,0,1146,130062,16139,493000000,1
10,0,,,,,0,0,0,1124,125412,16139,420000000,1
9,0,,,,,0,0,0,1030,112436,16139,436000000,1
2,0,,,,,0,0,0,1915,214110,16139,531000000,1
3,0,,,,,0,0,0,1066,118122,16139,521000000,1
3,0,,,,,0,0,0,1066,118122,16149,524000000,1
1,0,,,,,0,0,0,2051,219602,16149,544000000,1
9,0,,,,,0,0,0,1030,112436,16149,440000000,1
2,0,,,,,0,0,0,1915,214110,16149,536000000,1
7,0,,,,,0,0,0,1149,130324,16149,471000000,1
10,0,,,,,0,0,0,1124,125412,16149,425000000,1
5,0,,,,,0,0,0,1146,130062,16149,499000000,1
1,0,,,,,0,0,0,2051,219602,16159,550000000,1
3,0,,,,,0,0,0,1066,118122,16159,530000000,1
2,0,,,,,0,0,0,1915,214110,16159,543000000,1
9,0,,,,,0,0,0,1030,112436,16159,447000000,1
7,0,,,,,0,0,0,1149,130324,16159,477000000,1
5,0,,,,,0,0,0,1146,130062,16159,505000000,1
10,0,,,,,0,0,0,1124,125412,16159,431000000,1
1,0,,,,,0,0,0,2053,219742,16169,555000000,1
2,0,,,,,0,0,0,1917,214250,16169,549000000,1
3,0,,,,,0,0,0,1068,118262,16169,536000000,1
7,0,,,,,0,0,0,1150,130394,16169,483000000,1
5,0,,,,,0,0,0,1147,130132,16169,511000000,1
9,0,,,,,0,0,0,1031,112506,16169,453000000,1
10,0,,,,,0,0,0,1125,125482,16169,437000000,1
1,0,,,,,0,0,0,2053,219742,16179,560000000,1
3,0,,,,,0,0,0,1068,118262,16179,540000000,1
9,0,,,,,0,0,0,1031,112506,16179,456000000,1
5,0,,,,,0,0,0,1147,130132,16179,516000000,1
2,0,,,,,0,0,0,1917,214250,16179,553000000,1
10,0,,,,,0,0,0,1125,125482,16179,442000000,1
7,0,,,,,0,0,0,1150,130394,16179,487000000,1
10,0,,,,,0,0,0,1125,125482,16189,444000000,1
1,0,,,,,0,0,0,2053,219742,16189,565000000,1
9,0,,,,,0,0,0,1031,112506,16189,462000000,1
3,0,,,,,0,0,0,1068,118262,16189,546000000,1
7,0,,,,,0,0,0,1150,130394,16189,493000000,1
2,0,,,,,0,0,0,1917,214250,16189,558000000,1
5,0,,,,,0,0,0,1147,130132,16189,521000000,1
1,0,,,,,0,0,0,2053,219742,16199,572000000,1
2,0,,,,,0,0,0,1917,214250,16199,565000000,1
5,0,,,,,0,0,0,1147,130132,16199,528000000,1
7,0,,,,,0,0,0,1150,130394,16199,499000000,1
9,0,,,,,0,0,0,1031,112506,16199,469000000,1
10,0,,,,,0,0,0,1125,125482,16199,451000000,1
3,0,,,,,0,0,0,1068,118262,16199,556000000,1
1,0,,,,,0,0,0,2053,219742,16209,579000000,1
3,0,,,,,0,0,0,1068,118262,16209,559000000,1
10,0,,,,,0,0,0,1125,125482,16209,457000000,1
9,0,,,,,0,0,0,1031,112506,16209,476000000,1
2,0,,,,,0,0,0,1917,214250,16209,572000000,1
7,0,,,,,0,0,0,1150,130394,16209,506000000,1
5,0,,,,,0,0,0,1147,130132,16209,535000000,1
1,0,,,,,0,0,0,2053,219742,16219,585000000,1
3,0,,,,,0,0,0,1068,118262,16219,565000000,1
10,0,,,,,0,0,0,1125,125482,16219,463000000,1
2,0,,,,,0,0,0,1917,214250,16219,578000000,1
7,0,,,,,0,0,0,1150,130394,16219,512000000,1
5,0,,,,,0,0,0,1147,130132,16219,540000000,1
9,0,,,,,0,0,0,1031,112506,16219,482000000,1
3,0,,,,,0,0,0,1068,118262,16229,572000000,1
2,0,,,,,0,0,0,1917,214250,16229,585000000,1
1,0,,,,,0,0,0,2053,219742,16229,592000000,1
7,0,,,,,0,0,0,1150,130394,16229,519000000,1
9,0,,,,,0,0,0,1031,112506,16229,489000000,1
5,0,,,,,0,0,0,1147,130132,16229,548000000,1
10,0,,,,,0,0,0,1125,125482,16229,475000000,1
1,0,,,,,0,0,0,2053,219742,16239,597000000,1
3,0,,,,,0,0,0,1068,118262,16239,578000000,1
2,0,,,,,0,0,0,1917,214250,16239,590000000,1
7,0,,,,,0,0,0,1150,130394,16239,525000000,1
5,0,,,,,0,0,0,1147,130132,16239,553000000,1
10,0,,,,,0,0,0,1125,125482,16239,479000000,1
9,0,,,,,0,0,0,1031,112506,16239,494000000,1
1,0,,,,,0,0,0,2053,219742,16249,602000000,1
3,0,,,,,0,0,0,1068,118262,16249,582000000,1
2,0,,,,,0,0,0,1917,214250,16249,595000000,1
5,0,,,,,0,0,0,1147,130132,16249,558000000,1
7,0,,,,,0,0,0,1150,130394,16249,529000000,1
9,0,,,,,0,0,0,1031,112506,16249,498000000,1
10,0,,,,,0,0,0,1125,125482,16249,485000000,1
1,0,,,,,0,0,0,2053,219742,16259,608000000,1
9,0,,,,,0,0,0,1031,112506,16259,506000000,1
3,0,,,,,0,0,0,1068,118262,16259,589000000,1
2,0,,,,,0,0,0,1917,214250,16259,602000000,1
5,0,,,,,0,0,0,1147,130132,16259,565000000,1
7,0,,,,,0,0,0,1150,130394,16259,536000000,1
10,0,,,,,0,0,0,1125,125482,16259,492000000,1
1,0,,,,,0,0,0,2053,219742,16269,612000000,1
10,0,,,,,0,0,0,1125,125482,16269,491000000,1
2,0,,,,,0,0,0,1917,214250,16269,606000000,1
3,0,,,,,0,0,0,1068,118262,16269,593000000,1
7,0,,,,,0,0,0,1150,130394,16269,540000000,1
9,0,,,,,0,0,0,1031,112506,16269,509000000,1
5,0,,,,,0,0,0,1147,130132,16269,568000000,1
1,0,,,,,0,0,0,2053,219742,16279,617000000,1
10,0,,,,,0,0,0,1125,125482,16279,496000000,1
2,0,,,,,0,0,0,1917,214250,16279,611000000,1
3,0,,,,,0,0,0,1068,118262,16279,598000000,1
9,0,,,,,0,0,0,1031,112506,16279,514000000,1
7,0,,,,,0,0,0,1150,130394,16279,545000000,1
5,0,,,,,0,0,0,1147,130132,16279,573000000,1
10,0,,,,,0,0,0,1125,125482,16289,502000000,1
1,0,,,,,0,0,0,2053,219742,16289,623000000,1
3,0,,,,,0,0,0,1068,118262,16289,604000000,1
2,0,,,,,0,0,0,1917,214250,16289,616000000,1
9,0,,,,,0,0,0,1031,112506,16289,520000000,1
7,0,,,,,0,0,0,1150,130394,16289,551000000,1
5,0,,,,,0,0,0,1147,130132,16289,579000000,1
1,0,,,,,0,0,0,2055,219882,16299,628000000,1
10,0,,,,,0,0,0,1126,125552,16299,507000000,1
3,0,,,,,0,0,0,1071,118472,16299,609000000,1
2,0,,,,,0,0,0,1919,214390,16299,621000000,1
9,0,,,,,0,0,0,1032,112576,16299,525000000,1
7,0,,,,,0,0,0,1151,130464,16299,556000000,1
5,0,,,,,0,0,0,1148,130202,16299,584000000,1
1,0,,,,,0,0,0,2055,219882,16309,634000000,1
2,0,,,,,0,0,0,1919,214390,16309,627000000,1
3,0,,,,,0,0,0,1071,118472,16309,615000000,1
10,0,,,,,0,0,0,1126,125552,16309,513000000,1
7,0,,,,,0,0,0,1151,130464,16309,561000000,1
5,0,,,,,0,0,0,1148,130202,16309,589000000,1
9,0,,,,,0,0,0,1032,112576,16309,531000000,1
1,0,,,,,0,0,0,2055,219882,16319,641000000,1
3,0,,,,,0,0,0,1071,118472,16319,621000000,1
2,0,,,,,0,0,0,1919,214390,16319,634000000,1
10,0,,,,,0,0,0,1126,125552,16319,520000000,1
7,0,,,,,0,0,0,1151,130464,16319,568000000,1
9,0,,,,,0,0,0,1032,112576,16319,538000000,1
5,0,,,,,0,0,0,1148,130202,16319,596000000,1
1,0,,,,,0,0,0,2055,219882,16329,648000000,1
10,0,,,,,0,0,0,1126,125552,16329,527000000,1
9,0,,,,,0,0,0,1032,112576,16329,545000000,1
3,0,,,,,0,0,0,1071,118472,16329,628000000,1
2,0,,,,,0,0,0,1919,214390,16329,641000000,1
5,0,,,,,0,0,0,1148,130202,16329,605000000,1
7,0,,,,,0,0,0,1151,130464,16329,576000000,1
10,0,,,,,0,0,0,1126,125552,16339,533000000,1
1,0,,,,,0,0,0,2055,219882,16339,656000000,1
2,0,,,,,0,0,0,1919,214390,16339,648000000,1
9,0,,,,,0,0,0,1032,112576,16339,551000000,1
7,0,,,,,0,0,0,1151,130464,16339,581000000,1
5,0,,,,,0,0,0,1148,130202,16339,609000000,1
3,0,,,,,0,0,0,1071,118472,16339,637000000,1
10,0,,,,,0,0,0,1126,125552,16349,538000000,1
3,0,,,,,0,0,0,1071,118472,16349,639000000,1
1,0,,,,,0,0,0,2055,219882,16349,660000000,1
7,0,,,,,0,0,0,1151,130464,16349,585000000,1
2,0,,,,,0,0,0,1919,214390,16349,651000000,1
9,0,,,,,0,0,0,1032,112576,16349,555000000,1
5,0,,,,,0,0,0,1148,130202,16349,613000000,1
1,0,,,,,0,0,0,2055,219882,16359,667000000,1
10,0,,,,,0,0,0,1126,125552,16359,546000000,1
3,0,,,,,0,0,0,1071,118472,16359,648000000,1
5,0,,,,,0,0,0,1148,130202,16359,621000000,1
2,0,,,,,0,0,0,1919,214390,16359,660000000,1
9,0,,,,,0,0,0,1032,112576,16359,563000000,1
7,0,,,,,0,0,0,1151,130464,16359,593000000,1
10,0,,,,,0,0,0,1126,125552,16369,550000000,1
9,0,,,,,0,0,0,1032,112576,16369,569000000,1
2,0,,,,,0,0,0,1919,214390,16369,666000000,1
1,0,,,,,0,0,0,2055,219882,16369,674000000,1
3,0,,,,,0,0,0,1071,118472,16369,654000000,1
7,0,,,,,0,0,0,1151,130464,16369,599000000,1
5,0,,,,,0,0,0,1148,130202,16369,627000000,1
1,0,,,,,0,0,0,2055,219882,16379,680000000,1
10,0,,,,,0,0,0,1126,125552,16379,559000000,1
3,0,,,,,0,0,0,1071,118472,16379,660000000,1
5,0,,,,,0,0,0,1148,130202,16379,634000000,1
2,0,,,,,0,0,0,1919,214390,16379,672000000,1
7,0,,,,,0,0,0,1151,130464,16379,605000000,1
9,0,,,,,0,0,0,1032,112576,16379,575000000,1
1,0,,,,,0,0,0,2055,219882,16389,681000000,1
10,0,,,,,0,0,0,1126,125552,16389,560000000,1
9,0,,,,,0,0,0,1032,112576,16389,576000000,1
3,0,,,,,0,0,0,1071,118472,16389,661000000,1
2,0,,,,,0,0,0,1919,214390,16389,673000000,1
7,0,,,,,0,0,0,1151,130464,16389,606000000,1
5,0,,,,,0,0,0,1148,130202,16389,634000000,1
1,0,,,,,0,0,0,2055,219882,16399,690000000,1
10,0,,,,,0,0,0,1126,125552,16399,568000000,1
3,0,,,,,0,0,0,1071,118472,16399,670000000,1
9,0,,,,,0,0,0,1032,112576,16399,586000000,1
5,0,,,,,0,0,0,1148,130202,16399,644000000,1
2,0,,,,,0,0,0,1919,214390,16399,683000000,1
7,0,,,,,0,0,0,1151,130464,16399,616000000,1
10,0,,,,,0,0,0,1126,125552,16409,571000000,1
3,0,,,,,0,0,0,1071,118472,16409,673000000,1
2,0,,,,,0,0,0,1919,214390,16409,686000000,1
9,0,,,,,0,0,0,1032,112576,16409,589000000,1
5,0,,,,,0,0,0,1148,130202,16409,649000000,1
7,0,,,,,0,0,0,1151,130464,16409,620000000,1
1,0,,,,,0,0,0,2055,219882,16409,697000000,1
1,0,,,,,0,0,0,2055,219882,16419,697000000,1
2,0,,,,,0,0,0,1919,214390,16419,690000000,1
9,0,,,,,0,0,0,1032,112576,16419,594000000,1
10,0,,,,,0,0,0,1126,125552,16419,576000000,1
3,0,,,,,0,0,0,1071,118472,16419,678000000,1
5,0,,,,,0,0,0,1148,130202,16419,653000000,1
7,0,,,,,0,0,0,1151,130464,16419,625000000,1
1,0,,,,,0,0,0,2056,219952,16429,702000000,1
2,0,,,,,0,0,0,1919,214390,16429,695000000,1
3,0,,,,,0,0,0,1071,118472,16429,682000000,1
10,0,,,,,0,0,0,1127,125622,16429,580000000,1
9,0,,,,,0,0,0,1032,112576,16429,599000000,1
7,0,,,,,0,0,0,1151,130464,16429,629000000,1
5,0,,,,,0,0,0,1148,130202,16429,657000000,1
1,0,,,,,0,0,0,2056,219952,16439,706000000,1
10,0,,,,,0,0,0,1127,125622,16439,585000000,1
2,0,,,,,0,0,0,1919,214390,16439,700000000,1
9,0,,,,,0,0,0,1032,112576,16439,603000000,1
3,0,,,,,0,0,0,1071,118472,16439,687000000,1
7,0,,,,,0,0,0,1151,130464,16439,633000000,1
5,0,,,,,0,0,0,1148,130202,16439,661000000,1
10,0,,,,,0,0,0,1127,125622,16449,592000000,1
1,0,,,,,0,0,0,2056,219952,16449,713000000,1
3,0,,,,,0,0,0,1071,118472,16449,693000000,1
9,0,,,,,0,0,0,1032,112576,16449,610000000,1
7,0,,,,,0,0,0,1151,130464,16449,640000000,1
5,0,,,,,0,0,0,1148,130202,16449,668000000,1
2,0,,,,,0,0,0,1919,214390,16449,706000000,1
10,0,,,,,0,0,0,1127,125622,16459,598000000,1
1,0,,,,,0,0,0,2056,219952,16459,719000000,1
3,0,,,,,0,0,0,1071,118472,16459,701000000,1
2,0,,,,,0,0,0,1919,214390,16459,713000000,1
5,0,,,,,0,0,0,1148,130202,16459,674000000,1
7,0,,,,,0,0,0,1151,130464,16459,646000000,1
9,0,,,,,0,0,0,1032,112576,16459,616000000,1
10,0,,,,,0,0,0,1127,125622,16469,604000000,1
9,0,,,,,0,0,0,1032,112576,16469,622000000,1
2,0,,,,,0,0,0,1919,214390,16469,718000000,1
7,0,,,,,0,0,0,1151,130464,16469,652000000,1
5,0,,,,,0,0,0,1148,130202,16469,680000000,1
1,0,,,,,0,0,0,2056,219952,16469,728000000,1
3,0,,,,,0,0,0,1071,118472,16469,708000000,1
3,0,,,,,0,0,0,1071,118472,16479,712000000,1
10,0,,,,,0,0,0,1127,125622,16479,610000000,1
7,0,,,,,0,0,0,1151,130464,16479,659000000,1
9,0,,,,,0,0,0,1032,112576,16479,628000000,1
5,0,,,,,0,0,0,1148,130202,16479,687000000,1
2,0,,,,,0,0,0,1919,214390,16479,724000000,1
1,0,,,,,0,0,0,2056,219952,16479,736000000,1
3,0,,,,,0,0,0,1071,118472,16489,717000000,1
1,0,,,,,0,0,0,2056,219952,16489,740000000,1
7,0,,,,,0,0,0,1151,130464,16489,666000000,1
5,0,,,,,0,0,0,1148,130202,16489,695000000,1
2,0,,,,,0,0,0,1919,214390,16489,732000000,1
10,0,,,,,0,0,0,1127,125622,16489,617000000,1
9,0,,,,,0,0,0,1032,112576,16489,636000000,1
10,0,,,,,0,0,0,1127,125622,16499,622000000,1
3,0,,,,,0,0,0,1071,118472,16499,724000000,1
9,0,,,,,0,0,0,1032,112576,16499,640000000,1
7,0,,,,,0,0,0,1151,130464,16499,671000000,1
5,0,,,,,0,0,0,1148,130202,16499,699000000,1
1,0,,,,,0,0,0,2056,219952,16499,748000000,1
2,0,,,,,0,0,0,1919,214390,16499,736000000,1
10,0,,,,,0,0,0,1127,125622,16509,627000000,1
3,0,,,,,0,0,0,1071,118472,16509,729000000,1
2,0,,,,,0,0,0,1919,214390,16509,742000000,1
5,0,,,,,0,0,0,1148,130202,16509,705000000,1
9,0,,,,,0,0,0,1032,112576,16509,645000000,1
1,0,,,,,0,0,0,2056,219952,16509,753000000,1
7,0,,,,,0,0,0,1151,130464,16509,676000000,1
10,0,,,,,0,0,0,1127,125622,16519,635000000,1
3,0,,,,,0,0,0,1071,118472,16519,737000000,1
5,0,,,,,0,0,0,1148,130202,16519,713000000,1
9,0,,,,,0,0,0,1032,112576,16519,654000000,1
2,0,,,,,0,0,0,1919,214390,16519,750000000,1
7,0,,,,,0,0,0,1151,130464,16519,684000000,1
1,0,,,,,0,0,0,2056,219952,16519,762000000,1
10,0,,,,,0,0,0,1127,125622,16529,641000000,1
1,0,,,,,0,0,0,2056,219952,16529,764000000,1
3,0,,,,,0,0,0,1071,118472,16529,744000000,1
2,0,,,,,0,0,0,1919,214390,16529,756000000,1
9,0,,,,,0,0,0,1032,112576,16529,660000000,1
7,0,,,,,0,0,0,1151,130464,16529,691000000,1
5,0,,,,,0,0,0,1148,130202,16529,719000000,1
3,0,,,,,0,0,0,1071,118472,16539,748000000,1
7,0,,,,,0,0,0,1151,130464,16539,696000000,1
2,0,,,,,0,0,0,1919,214390,16539,762000000,1
10,0,,,,,0,0,0,1127,125622,16539,648000000,1
9,0,,,,,0,0,0,1032,112576,16539,665000000,1
5,0,,,,,0,0,0,1148,130202,16539,725000000,1
1,0,,,,,0,0,0,2056,219952,16539,774000000,1
3,0,,,,,0,0,0,1071,118472,16549,754000000,1
7,0,,,,,0,0,0,1151,130464,16549,702000000,1
10,0,,,,,0,0,0,1127,125622,16549,654000000,1
9,0,,,,,0,0,0,1032,112576,16549,671000000,1
2,0,,,,,0,0,0,1919,214390,16549,768000000,1
5,0,,,,,0,0,0,1148,130202,16549,730000000,1
1,0,,,,,0,0,0,2056,219952,16549,778000000,1
1,0,,,,,0,0,0,2056,219952,16559,777000000,1
10,0,,,,,0,0,0,1127,125622,16559,656000000,1
2,0,,,,,0,0,0,1920,214460,16559,771000000,1
9,0,,,,,0,0,0,1032,112576,16559,674000000,1
7,0,,,,,0,0,0,1151,130464,16559,705000000,1
5,0,,,,,0,0,0,1148,130202,16559,734000000,1
3,0,,,,,0,0,0,1071,118472,16559,758000000,1
1,0,,,,,0,0,0,2056,219952,16569,783000000,1
3,0,,,,,0,0,0,1071,118472,16569,763000000,1
2,0,,,,,0,0,0,1920,214460,16569,775000000,1
7,0,,,,,0,0,0,1151,130464,16569,710000000,1
5,0,,,,,0,0,0,1148,130202,16569,738000000,1
10,0,,,,,0,0,0,1127,125622,16569,665000000,1
9,0,,,,,0,0,0,1032,112576,16569,679000000,1
1,0,,,,,0,0,0,2056,219952,16579,785000000,1
10,0,,,,,0,0,0,1127,125622,16579,663000000,1
3,0,,,,,0,0,0,1071,118472,16579,764000000,1
9,0,,,,,0,0,0,1032,112576,16579,680000000,1
2,0,,,,,0,0,0,1920,214460,16579,777000000,1
7,0,,,,,0,0,0,1151,130464,16579,710000000,1
5,0,,,,,0,0,0,1148,130202,16579,738000000,1
1,0,,,,,0,0,0,2056,219952,16589,788000000,1
2,0,,,,,0,0,0,1920,214460,16589,780000000,1
3,0,,,,,0,0,0,1071,118472,16589,768000000,1
10,0,,,,,0,0,0,1127,125622,16589,667000000,1
5,0,,,,,0,0,0,1148,130202,16589,741000000,1
9,0,,,,,0,0,0,1032,112576,16589,683000000,1
7,0,,,,,0,0,0,1151,130464,16589,713000000,1
1,0,,,,,0,0,0,2056,219952,16599,794000000,1
3,0,,,,,0,0,0,1071,118472,16599,775000000,1
10,0,,,,,0,0,0,1127,125622,16599,673000000,1
2,0,,,,,0,0,0,1920,214460,16599,787000000,1
7,0,,,,,0,0,0,1151,130464,16599,720000000,1
5,0,,,,,0,0,0,1148,130202,16599,748000000,1
9,0,,,,,0,0,0,1032,112576,16599,690000000,1
1,0,,,,,0,0,0,2056,219952,16609,798000000,1
3,0,,,,,0,0,0,1071,118472,16609,779000000,1
10,0,,,,,0,0,0,1127,125622,16609,677000000,1
2,0,,,,,0,0,0,1920,214460,16609,792000000,1
9,0,,,,,0,0,0,1032,112576,16609,695000000,1
7,0,,,,,0,0,0,1151,130464,16609,726000000,1
5,0,,,,,0,0,0,1148,130202,16609,754000000,1
1,0,,,,,0,0,0,2056,219952,16619,803000000,1
3,0,,,,,0,0,0,1071,118472,16619,784000000,1
10,0,,,,,0,0,0,1127,125622,16619,682000000,1
2,0,,,,,0,0,0,1920,214460,16619,797000000,1
9,0,,,,,0,0,0,1032,112576,16619,700000000,1
5,0,,,,,0,0,0,1148,130202,16619,759000000,1
7,0,,,,,0,0,0,1151,130464,16619,731000000,1
1,0,,,,,0,0,0,2056,219952,16629,808000000,1
3,0,,,,,0,0,0,1071,118472,16629,788000000,1
2,0,,,,,0,0,0,1920,214460,16629,801000000,1
9,0,,,,,0,0,0,1032,112576,16629,704000000,1
10,0,,,,,0,0,0,1127,125622,16629,686000000,1
7,0,,,,,0,0,0,1151,130464,16629,735000000,1
5,0,,,,,0,0,0,1148,130202,16629,763000000,1
1,0,,,,,0,0,0,2056,219952,16639,811000000,1
2,0,,,,,0,0,0,1920,214460,16639,804000000,1
3,0,,,,,0,0,0,1071,118472,16639,792000000,1
10,0,,,,,0,0,0,1127,125622,16639,690000000,1
7,0,,,,,0,0,0,1151,130464,16639,739000000,1
5,0,,,,,0,0,0,1148,130202,16639,767000000,1
9,0,,,,,0,0,0,1032,112576,16639,708000000,1
1,0,,,,,0,0,0,2056,219952,16649,815000000,1
3,0,,,,,0,0,0,1071,118472,16649,794000000,1
2,0,,,,,0,0,0,1920,214460,16649,807000000,1
9,0,,,,,0,0,0,1032,112576,16649,711000000,1
5,0,,,,,0,0,0,1148,130202,16649,770000000,1
10,0,,,,,0,0,0,1127,125622,16649,697000000,1
7,0,,,,,0,0,0,1151,130464,16649,741000000,1
1,0,,,,,0,0,0,2056,219952,16659,822000000,1
3,0,,,,,0,0,0,1071,118472,16659,802000000,1
2,0,,,,,0,0,0,1920,214460,16659,815000000,1
9,0,,,,,0,0,0,1032,112576,16659,719000000,1
7,0,,,,,0,0,0,1151,130464,16659,749000000,1
10,0,,,,,0,0,0,1127,125622,16659,703000000,1
5,0,,,,,0,0,0,1148,130202,16659,777000000,1
1,0,,,,,0,0,0,2056,219952,16669,827000000,1
2,0,,,,,0,0,0,1920,214460,16669,820000000,1
10,0,,,,,0,0,0,1127,125622,16669,705000000,1
3,0,,,,,0,0,0,1071,118472,16669,807000000,1
7,0,,,,,0,0,0,1151,130464,16669,754000000,1
5,0,,,,,0,0,0,1148,130202,16669,783000000,1
9,0,,,,,0,0,0,1032,112576,16669,724000000,1
1,0,,,,,0,0,0,2056,219952,16679,832000000,1
10,0,,,,,0,0,0,1127,125622,16679,711000000,1
2,0,,,,,0,0,0,1920,214460,16679,826000000,1
7,0,,,,,0,0,0,1151,130464,16679,759000000,1
5,0,,,,,0,0,0,1148,130202,16679,787000000,1
3,0,,,,,0,0,0,1071,118472,16679,813000000,1
9,0,,,,,0,0,0,1032,112576,16679,729000000,1
1,0,,,,,0,0,0,2057,220022,16689,837000000,1
10,0,,,,,0,0,0,1127,125622,16689,716000000,1
2,0,,,,,0,0,0,1920,214460,16689,830000000,1
3,0,,,,,0,0,0,1071,118472,16689,818000000,1
5,0,,,,,0,0,0,1148,130202,16689,794000000,1
9,0,,,,,0,0,0,1032,112576,16689,734000000,1
7,0,,,,,0,0,0,1151,130464,16689,765000000,1
1,0,,,,,0,0,0,2057,220022,16699,843000000,1
3,0,,,,,0,0,0,1071,118472,16699,824000000,1
2,0,,,,,0,0,0,1920,214460,16699,837000000,1
10,0,,,,,0,0,0,1127,125622,16699,722000000,1
9,0,,,,,0,0,0,1032,112576,16699,740000000,1
5,0,,,,,0,0,0,1148,130202,16699,798000000,1
7,0,,,,,0,0,0,1151,130464,16699,770000000,1
3,0,,,,,0,0,0,1071,118472,16709,826000000,1
1,0,,,,,0,0,0,2057,220022,16709,847000000,1
2,0,,,,,0,0,0,1920,214460,16709,839000000,1
7,0,,,,,0,0,0,1151,130464,16709,773000000,1
